0,112705.42304998368,99405.7512898249,79647.75853405538,12303605
1,112705.42304998368,99405.7512898249,79647.75853405538,12303605
2,44390.78625993742,28268.215088500012,4352.754645218086,16908209
3,448765.38212962623,222226.66513081972,56419.89075501714,22325303
4,474712.4562042698,314628.6809651083,151728.1869145542,20924302
5,474712.4562042698,314628.6809651083,151728.1869145542,20924302
6,474712.4562042698,314628.6809651083,151728.1869145542,20924302
7,474712.4562042698,314628.6809651083,151728.1869145542,20924302
8,474712.4562042698,314628.6809651083,151728.1869145542,20924302
9,13433.738845920177,6624.341813143776,0,11907135
10,50934.20093165888,20830.691278453258,20828.41615706664,12103313
11,46566.88151860393,33336.96432574826,3032.654710447197,15705134
12,300692.3986220915,261014.49670177622,76735.18984800273,13306254
13,300692.3986220915,261014.49670177622,76735.18984800273,13306254
14,300692.3986220915,261014.49670177622,76735.18984800273,13306254
15,53098.78124391381,43615.70021054262,12046.244037866827,20924305
16,106261.38103133693,84373.8620800267,79639.92352004931,12510605
17,106261.38103133693,84373.8620800267,79639.92352004931,12510605
18,106261.38103133693,84373.8620800267,79639.92352004931,12510605
19,106261.38103133693,84373.8620800267,79639.92352004931,12510605
20,52242.57928659957,38902.683890570865,4973.30277512681,10316107
21,324098.2174914609,292496.14553748193,98952.44618822675,19102205
22,1135589.5902385388,797776.2630195493,317579.3932852655,14702128
23,1135589.5902385388,797776.2630195493,317579.3932852655,14702128
24,1135589.5902385388,797776.2630195493,317579.3932852655,14702128
25,1135589.5902385388,797776.2630195493,317579.3932852655,14702128
26,1135589.5902385388,797776.2630195493,317579.3932852655,14702128
27,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
28,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
29,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
30,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
31,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
32,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
33,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
34,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
35,229192.10625801812,226239.39749120778,152396.66613964853,07302C99
36,51920.295206631825,35481.39716097161,4635.810874234731,17313105
37,64637.420601187245,50688.43830210315,4438.4199424938615,19101113
38,97966.56851006157,73909.33785675364,5849.360161462047,10304128
39,38857.92507759551,25705.81259657195,13524.987153989581,17503408
40,973818.7003664355,693558.0115401068,156605.4662873967,22144110
41,973818.7003664355,693558.0115401068,156605.4662873967,22144110
42,973818.7003664355,693558.0115401068,156605.4662873967,22144110
43,973818.7003664355,693558.0115401068,156605.4662873967,22144110
44,77595.97754458517,70415.08460378608,63221.72646249021,12306103
45,77595.97754458517,70415.08460378608,63221.72646249021,12306103
46,77595.97754458517,70415.08460378608,63221.72646249021,12306103
47,77595.97754458517,70415.08460378608,63221.72646249021,12306103
48,76932.58881622906,52607.83214248726,39770.32496731738,12305310
49,76932.58881622906,52607.83214248726,39770.32496731738,12305310
50,40255.240831424795,39010.77701471017,33479.173154811375,12306108
51,40255.240831424795,39010.77701471017,33479.173154811375,12306108
