0,7201.08984375,2048.185007357864,1729.2113793721528,7201.08984375
0,7201.08984375,2048.185007357864,1729.2113793721528,7201.08984375
0,13685.900390625,3804.7792533515812,2473.124536683178,13685.900390625
1,9359.900390625,1918.807903134169,1548.3113811288995,9359.900390625
2,23779.5,52.79494169522697,52.79500622373202,23779.5
3,7112.64990234375,0,0,7112.64990234375
4,8165.47021484375,3559.028436633461,2468.045540429606,8165.47021484375
5,8531.5,2674.5401350446327,1958.7398126565352,8531.5
6,9408.6201171875,2173.258549620944,3401.383099684728,9408.6201171875
7,2026.1400146484375,1065.7064987314025,1065.6903361103641,2026.1400146484375
8,1871.5,1313.5105630494493,996.1853750170186,1871.5
9,7708.77001953125,3613.294549114728,2671.5918286591796,7708.77001953125
10,7251.64990234375,2392.3560712983012,1848.707207138211,7251.64990234375
11,8725.76953125,2229.881454622157,1491.1905322426278,8725.76953125
12,9569.5302734375,2582.22170913217,1685.4950614831841,9569.5302734375
13,18015.599609375,0,0,18015.599609375
14,109347.0,5.424603748279595,0,109347.0
15,34209.19921875,956.9429199281496,956.9597962523486,34209.19921875
16,6017.22998046875,0,0,6017.22998046875
17,3792.739990234375,521.7088936676706,0,3792.739990234375
18,10389.900390625,2497.388575017217,2046.6058275572348,10389.900390625
19,7201.08984375,2048.185007357864,1729.2113793721528,7201.08984375
0,13685.900390625,3804.7792533515812,2473.124536683178,13685.900390625
1,9359.900390625,1918.807903134169,1548.3113811288995,9359.900390625
2,23779.5,52.79494169522697,52.79500622373202,23779.5
3,7112.64990234375,0,0,7112.64990234375
4,8165.47021484375,3559.028436633461,2468.045540429606,8165.47021484375
5,8531.5,2674.5401350446327,1958.7398126565352,8531.5
6,9408.6201171875,2173.258549620944,3401.383099684728,9408.6201171875
7,2026.1400146484375,1065.7064987314025,1065.6903361103641,2026.1400146484375
8,1871.5,1313.5105630494493,996.1853750170186,1871.5
9,7708.77001953125,3613.294549114728,2671.5918286591796,7708.77001953125
10,7251.64990234375,2392.3560712983012,1848.707207138211,7251.64990234375
11,8725.76953125,2229.881454622157,1491.1905322426278,8725.76953125
12,9569.5302734375,2582.22170913217,1685.4950614831841,9569.5302734375
13,18015.599609375,0,0,18015.599609375
14,109347.0,5.424603748279595,0,109347.0
15,34209.19921875,956.9429199281496,956.9597962523486,34209.19921875
16,6017.22998046875,0,0,6017.22998046875
17,3792.739990234375,521.7088936676706,0,3792.739990234375
18,10389.900390625,2497.388575017217,2046.6058275572348,10389.900390625
19,6927.93994140625,2299.770385445415,1780.6761442221884,6927.93994140625
20,12988.099609375,2178.04515283156,1723.391629135642,12988.099609375
21,4698.06982421875,3211.804401526833,2730.693347398459,4698.06982421875
22,15097.099609375,3001.8939242386705,2240.632242821775,15097.099609375
23,11530.2998046875,3022.8142491348017,2178.5525021224203,11530.2998046875
24,8376.7001953125,2291.1611269544674,1539.7603327956751,8376.7001953125
25,8606.4296875,2427.882588710544,1858.7078343829194,8606.4296875
26,5938.009765625,2235.4636277379213,1877.4625900270398,5938.009765625
27,9659.669921875,3225.8862346060823,2475.098914676126,9659.669921875
28,2516.389892578125,0,0,2516.389892578125
29,90138.0,0,0,90138.0
30,175073.0,2807.103830456594,2807.109328951852,175073.0
31,19250.69921875,0,0,19250.69921875
32,4570.64990234375,3035.813482097709,2595.9320985882596,4570.64990234375
33,7181.419921875,2673.562459305741,2211.9931644883313,7181.419921875
34,3922.22998046875,1935.6927043578494,1526.9149652687186,3922.22998046875
35,12318.900390625,2486.643042215846,2346.1387661367057,12318.900390625
36,52496.1015625,308.6706788175308,265.96171598234343,52496.1015625
37,1007210.0,0,0,1007210.0
38,7611.7998046875,2392.6744188402636,1780.5809255660042,7611.7998046875
39,8685.919921875,2630.3290590717306,1907.8638874365422,8685.919921875
40,7991.89013671875,3419.284421839095,3419.260620084901,7991.89013671875
41,6216.580078125,2195.466602268188,1649.161802702888,6216.580078125
42,13500.2001953125,2292.7193841782064,1762.5749710801645,13500.2001953125
43,6648.39990234375,2800.591681768432,2085.430722800309,6648.39990234375
44,9206.0,2358.560163318922,1899.0246829611126,9206.0
45,1526.3299560546875,0,0,1526.3299560546875
46,22784.099609375,5554.860521917925,2389.362034303228,22784.099609375
47,38531.19921875,3440.1541378278584,2595.3274246760457,38531.19921875
48,60974.6015625,4703.972547881747,4275.365035331496,60974.6015625
49,2028.93994140625,0,0,2028.93994140625
50,13925.099609375,543.9137653952827,0,13925.099609375
51,7898.72998046875,4010.95544319123,3517.0230814521133,7898.72998046875
52,42545.30078125,256.6703834039622,256.6631581487444,42545.30078125
53,9526.83984375,0,0,9526.83984375
54,566595.0,0,0,566595.0
55,679755.0,11087.804435788814,11087.868003245982,679755.0
56,679755.0,11087.804435788814,11087.868003245982,679755.0
57,679755.0,11087.804435788814,11087.868003245982,679755.0
58,679755.0,11087.804435788814,11087.868003245982,679755.0
59,679755.0,11087.804435788814,11087.868003245982,679755.0
60,679755.0,11087.804435788814,11087.868003245982,679755.0
61,679755.0,11087.804435788814,11087.868003245982,679755.0
62,679755.0,11087.804435788814,11087.868003245982,679755.0
63,10441.400390625,2702.5972875379825,2114.2841249592675,10441.400390625
64,10061.099609375,3530.867434365363,2882.0516349325076,10061.099609375
65,2028.0400390625,1517.625463233706,1086.686742021669,2028.0400390625
66,7149.85009765625,1758.8082935216407,1363.1542442569714,7149.85009765625
67,3601.280029296875,1882.429097007752,1311.3581095758557,3601.280029296875
68,8498.1103515625,3179.297529918684,2743.621935096526,8498.1103515625
69,8567.33984375,0,0,8567.33984375
70,7588.669921875,2292.3306274141473,1840.5230565767874,7588.669921875
71,6189.75,0,0,6189.75
72,9522.7099609375,2051.900598091245,1735.044630633322,9522.7099609375
73,14126.2998046875,2111.394910013006,1600.7335598842114,14126.2998046875
74,581717.0,1288.7010098217054,1288.3860889275318,581717.0
75,10796.5,3477.203965582874,2454.081764016294,10796.5
76,1210.489990234375,288.67267034558483,0,1210.489990234375
77,8568.0498046875,2084.5826249041756,1692.5980212911718,8568.0498046875
78,7453.330078125,3403.2710426748486,2605.568336904223,7453.330078125
79,94099.3984375,67713.44769159138,0,94099.3984375
80,7732.56005859375,2554.3511083248954,2143.761787390819,7732.56005859375
81,8578.75,2264.5695334677957,1939.5772445889397,8578.75
82,16524.80078125,3435.880399530993,1289.1786053867493,16524.80078125
83,9351.5703125,0,0,9351.5703125
84,21757.900390625,0,0,21757.900390625
85,6017.14990234375,0,0,6017.14990234375
86,8313.2099609375,2681.332992330377,2074.3125715096267,8313.2099609375
87,8138.77001953125,3331.8022925666023,2096.4942557103122,8138.77001953125
88,8465.8701171875,2917.8669514054322,2376.520190485156,8465.8701171875
89,7724.7099609375,2242.762998437716,1646.3226146383404,7724.7099609375
90,6000.10009765625,0,0,6000.10009765625
91,6612.330078125,0,0,6612.330078125
92,7107.08984375,877.9981327308728,0,7107.08984375
93,16925.400390625,3477.2757560079326,2207.479923569793,16925.400390625
94,10282.599609375,2212.2174406366007,1446.0527787647043,10282.599609375
95,8561.66015625,0,0,8561.66015625
96,34398.69921875,3448.2303313225557,1469.7403897873355,34398.69921875
97,6292.43017578125,0,0,6292.43017578125
98,14336.5,1854.7279509569248,1303.4628911687973,14336.5
99,519625.0,0,0,519625.0
100,5496220.0,1012195.6238814617,8860.999225575966,5496220.0
101,37641.19921875,2844.2010471056524,2040.1820500186386,37641.19921875
102,258812.0,3821.050024719334,3821.0567912871716,258812.0
103,842309.0,83.4445234984951,0,842309.0
104,1888.6099853515625,0,0,1888.6099853515625
105,4611.4501953125,3242.0651070589574,2617.1678738812634,4611.4501953125
106,6848.7099609375,2639.8993907461163,2023.5333942060556,6848.7099609375
107,6594.81005859375,3368.742328258997,2802.123149546095,6594.81005859375
108,6385.1201171875,0,0,6385.1201171875
109,62838.6015625,13861.654650158649,4450.139592676037,62838.6015625
110,3854.179931640625,3854.163803983599,0,3854.179931640625
111,36665.1015625,1863.0518693457889,1863.056033793083,36665.1015625
112,67546.296875,5768.737167797608,3501.911120805779,67546.296875
113,3102.280029296875,1894.4349443013793,1338.8139549024377,3102.280029296875
114,1873.52001953125,965.2815846926212,965.2861970010632,1873.52001953125
115,8090.259765625,2905.142264039151,2467.0657387733677,8090.259765625
116,26819.19921875,0,0,26819.19921875
117,56187.0,0,0,56187.0
118,43645.30078125,0,0,43645.30078125
119,9910.26953125,2388.2602485646375,1689.0820558383705,9910.26953125
120,9836.580078125,2549.846083443858,1806.3921542431456,9836.580078125
121,1807380.0,5475.626108913123,5184.244530412168,1807380.0
122,7259.10009765625,2544.074709514363,2092.876198006177,7259.10009765625
123,6924.009765625,0,0,6924.009765625
124,86456.1015625,0,0,86456.1015625
125,6017.2001953125,0,0,6017.2001953125
126,7262.68017578125,0,0,7262.68017578125
127,1447.4000244140625,0,0,1447.4000244140625
128,10457.0,2787.7001920508937,2226.5630374413677,10457.0
129,3122.739990234375,1522.3469228971953,1277.531082097173,3122.739990234375
130,3080.389892578125,1536.1662035413726,1187.520318661253,3080.389892578125
131,14432.2998046875,5085.732498917332,3156.421814082065,14432.2998046875
132,7088.56982421875,0,0,7088.56982421875
133,6682.4501953125,1653.9411596519808,1653.9313342936912,6682.4501953125
134,630.9769897460938,0,0,630.9769897460938
135,28923.19921875,0,0,28923.19921875
136,7900.06982421875,2786.0977594235374,2286.2734852481635,7900.06982421875
137,26930.400390625,2150.741659107905,1987.5171950067763,26930.400390625
138,20338.5,0,0,20338.5
139,8213.91015625,3615.2296646827176,3069.248368838411,8213.91015625
140,8878.58984375,2558.5691625930303,1950.675767104492,8878.58984375
141,1873.25,990.8337125143315,990.8341698110086,1873.25
142,30570.69921875,0,0,30570.69921875
143,247180.0,96776.75595256426,8502.240241972746,247180.0
144,247180.0,96776.75595256426,8502.240241972746,247180.0
145,10574.7998046875,2486.7398253364813,1718.8966198705223,10574.7998046875
146,6171.10986328125,2200.256418355999,1709.8288985369893,6171.10986328125
147,6167.83984375,0,0,6167.83984375
148,5526.85986328125,1895.6890730208484,1524.4699525741294,5526.85986328125
149,6610.490234375,2224.758615393342,1848.95684928884,6610.490234375
150,64454.30078125,3279.6742700411987,3182.431639441902,64454.30078125
151,11942.7998046875,2515.006971680143,2000.0655466095093,11942.7998046875
152,8728.0595703125,3083.4145199968907,2696.3196588078517,8728.0595703125
